crn, julian, press, theta, sigma, temp, sal, oxy, xmiss, fluor, nit, 
#, day, dbar, ITS-90, kg/m3, ITS-90, PSS-78, umol/kg, %, ug/l, umol/kg, 
103, 3819,   80.0, 22.9225,  24.177, 22.9388, 35.2890,   214.0,  -9.000,  0.3356,  -9.000,
103, 3819,   82.0, 22.9067,  24.182, 22.9234, 35.2900,   214.0,  -9.000,  0.3502,  -9.000,
103, 3819,   84.0, 22.8956,  24.186, 22.9127, 35.2910,   213.9,  -9.000,  0.3692,  -9.000,
103, 3819,   86.0, 22.8792,  24.192, 22.8967, 35.2926,   213.8,  -9.000,  0.3790,  -9.000,
103, 3819,   88.0, 22.8697,  24.197, 22.8876, 35.2957,   213.6,  -9.000,  0.3971,  -9.000,
103, 3819,   90.0, 22.8633,  24.201, 22.8817, 35.2983,   213.6,  -9.000,  0.4147,  -9.000,
103, 3819,   92.0, 22.8483,  24.208, 22.8670, 35.3022,   213.6,  -9.000,  0.4298,  -9.000,
103, 3819,   94.0, 22.8318,  24.216, 22.8509, 35.3069,   213.4,  -9.000,  0.4516,  -9.000,
103, 3819,   96.0, 22.8177,  24.223, 22.8372, 35.3101,   213.2,  -9.000,  0.4606,  -9.000,
103, 3819,   98.0, 22.7930,  24.232, 22.8129, 35.3123,   213.1,  -9.000,  0.4806,  -9.000,
103, 3819,  100.0, 22.7585,  24.244, 22.7788, 35.3159,   212.7,  -9.000,  0.4974,  -9.000,
103, 3819,  102.0, 22.7305,  24.254, 22.7512, 35.3180,   212.2,  -9.000,  0.5197,  -9.000,
103, 3819,  104.0, 22.7085,  24.261, 22.7296, 35.3189,   211.7,  -9.000,  0.5422,  -9.000,
103, 3819,  106.0, 22.6858,  24.269, 22.7073, 35.3214,   211.3,  -9.000,  0.5572,  -9.000,
103, 3819,  108.0, 22.6656,  24.276, 22.6875, 35.3226,   210.7,  -9.000,  0.5876,  -9.000,
103, 3819,  110.0, 22.6405,  24.284, 22.6627, 35.3233,   210.4,  -9.000,  0.6122,  -9.000,
103, 3819,  112.0, 22.6153,  24.290, 22.6380, 35.3224,   210.1,  -9.000,  0.6450,  -9.000,
103, 3819,  114.0, 22.5993,  24.298, 22.6224, 35.3269,   210.0,  -9.000,  0.6589,  -9.000,
103, 3819,  116.0, 22.5706,  24.308, 22.5940, 35.3294,   210.3,  -9.000,  0.6774,  -9.000,
103, 3819,  118.0, 22.5445,  24.316, 22.5683, 35.3293,   210.5,  -9.000,  0.6940,  -9.000,
103, 3819,  120.0, 22.5057,  24.328, 22.5298, 35.3315,   210.8,  -9.000,  0.7206,  -9.000,
103, 3819,  122.0, 22.4627,  24.344, 22.4873, 35.3359,   211.0,  -9.000,  0.7409,  -9.000,
103, 3819,  124.0, 22.4372,  24.353, 22.4622, 35.3387,   210.9,  -9.000,  0.7496,  -9.000,
103, 3819,  126.0, 22.4024,  24.363, 22.4277, 35.3390,   211.4,  -9.000,  0.7495,  -9.000,
103, 3819,  128.0, 22.3323,  24.379, 22.3579, 35.3334,   210.2,  -9.000,  0.7476,  -9.000,
103, 3819,  130.0, 22.2878,  24.392, 22.3138, 35.3334,   209.2,  -9.000,  0.7469,  -9.000,
103, 3819,  132.0, 22.2348,  24.407, 22.2612, 35.3335,   208.4,  -9.000,  0.7513,  -9.000,
103, 3819,  134.0, 22.1732,  24.423, 22.1999, 35.3317,   207.9,  -9.000,  0.7406,  -9.000,
103, 3819,  136.0, 22.0987,  24.441, 22.1258, 35.3278,   207.6,  -9.000,  0.7324,  -9.000,
103, 3819,  138.0, 22.0503,  24.456, 22.0777, 35.3300,   206.6,  -9.000,  0.7068,  -9.000,
103, 3819,  140.0, 22.0083,  24.473, 22.0361, 35.3374,   205.7,  -9.000,  0.6770,  -9.000,
103, 3819,  142.0, 21.9564,  24.488, 21.9845, 35.3368,   206.2,  -9.000,  0.6513,  -9.000,
103, 3819,  144.0, 21.8797,  24.506, 21.9082, 35.3335,   207.5,  -9.000,  0.6189,  -9.000,
103, 3819,  146.0, 21.8043,  24.522, 21.8330, 35.3261,   207.8,  -9.000,  0.5874,  -9.000,
103, 3819,  148.0, 21.7379,  24.538, 21.7670, 35.3232,   207.5,  -9.000,  0.5563,  -9.000,
103, 3819,  150.0, 21.6257,  24.559, 21.6551, 35.3096,   205.4,  -9.000,  0.5254,  -9.000,
103, 3819,  152.0, 21.5285,  24.577, 21.5582, 35.2973,   206.1,  -9.000,  0.5126,  -9.000,
103, 3819,  154.0, 21.4580,  24.591, 21.4880, 35.2912,   205.6,  -9.000,  0.4910,  -9.000,
103, 3819,  156.0, 21.3798,  24.607, 21.4101, 35.2838,   204.7,  -9.000,  0.4719,  -9.000,
103, 3819,  158.0, 21.2746,  24.624, 21.3052, 35.2679,   204.1,  -9.000,  0.4645,  -9.000,
103, 3819,  160.0, 21.2127,  24.636, 21.2436, 35.2614,   203.3,  -9.000,  0.4453,  -9.000,
103, 3819,  162.0, 21.1005,  24.655, 21.1316, 35.2463,   202.6,  -9.000,  0.4296,  -9.000,
103, 3819,  164.0, 20.9591,  24.678, 20.9905, 35.2260,   201.8,  -9.000,  0.4185,  -9.000,
103, 3819,  166.0, 20.8527,  24.698, 20.8844, 35.2134,   200.6,  -9.000,  0.4033,  -9.000,
103, 3819,  168.0, 20.7457,  24.713, 20.7776, 35.1960,   199.1,  -9.000,  0.3904,  -9.000,
103, 3819,  170.0, 20.6258,  24.733, 20.6579, 35.1786,   197.3,  -9.000,  0.3789,  -9.000,
103, 3819,  172.0, 20.5020,  24.753, 20.5344, 35.1614,   195.5,  -9.000,  0.3795,  -9.000,
103, 3819,  174.0, 20.3875,  24.771, 20.4202, 35.1448,   193.9,  -9.000,  0.3546,  -9.000,
103, 3819,  176.0, 20.2800,  24.787, 20.3129, 35.1285,   193.1,  -9.000,  0.3465,  -9.000,
103, 3819,  178.0, 20.1258,  24.812, 20.1589, 35.1081,   193.9,  -9.000,  0.3391,  -9.000,
103, 3819,  180.0, 19.9649,  24.841, 19.9982, 35.0899,   194.2,  -9.000,  0.3274,  -9.000,
103, 3819,  182.0, 19.8250,  24.865, 19.8585, 35.0739,   194.1,  -9.000,  0.3112,  -9.000,
103, 3819,  184.0, 19.6857,  24.889, 19.7194, 35.0577,   193.8,  -9.000,  0.2954,  -9.000,
103, 3819,  186.0, 19.5881,  24.907, 19.6220, 35.0470,   193.3,  -9.000,  0.2840,  -9.000,
103, 3819,  188.0, 19.5021,  24.922, 19.5363, 35.0380,   194.4,  -9.000,  0.2687,  -9.000,
103, 3819,  190.0, 19.4133,  24.939, 19.4477, 35.0293,   194.3,  -9.000,  0.2593,  -9.000,
103, 3819,  192.0, 19.3176,  24.957, 19.3523, 35.0205,   194.4,  -9.000,  0.2512,  -9.000,
103, 3819,  194.0, 19.2472,  24.970, 19.2822, 35.0140,   194.6,  -9.000,  0.2436,  -9.000,
103, 3819,  196.0, 19.1586,  24.986, 19.1938, 35.0062,   194.9,  -9.000,  0.2341,  -9.000,
103, 3819,  198.0, 19.0186,  25.013, 19.0540, 34.9938,   195.4,  -9.000,  0.2235,  -9.000,
103, 3819,  200.0, 18.8773,  25.038, 18.9129, 34.9795,   195.8,  -9.000,  0.2161,  -9.000,
104, 3847,    2.0, 22.6333,  24.306, 22.6337, 35.3499,   216.0,  -9.000,  0.1987,  -9.000,
104, 3847,    4.0, 22.6343,  24.306, 22.6351, 35.3503,   216.1,  -9.000,  0.2035,  -9.000,
104, 3847,    6.0, 22.6301,  24.307, 22.6313, 35.3501,   216.2,  -9.000,  0.2040,  -9.000,
104, 3847,    8.0, 22.6262,  24.308, 22.6278, 35.3499,   216.3,  -9.000,  0.2055,  -9.000,
104, 3847,   10.0, 22.6212,  24.309, 22.6232, 35.3498,   216.3,  -9.000,  0.2083,  -9.000,
104, 3847,   12.0, 22.6129,  24.312, 22.6153, 35.3497,   216.5,  -9.000,  0.2069,  -9.000,
104, 3847,   14.0, 22.6023,  24.314, 22.6052, 35.3492,   216.6,  -9.000,  0.2117,  -9.000,
104, 3847,   16.0, 22.5950,  24.316, 22.5982, 35.3491,   216.6,  -9.000,  0.2140,  -9.000,
104, 3847,   18.0, 22.5897,  24.318, 22.5934, 35.3490,   216.6,  -9.000,  0.2141,  -9.000,
104, 3847,   20.0, 22.5849,  24.319, 22.5889, 35.3487,   216.6,  -9.000,  0.2188,  -9.000,
104, 3847,   22.0, 22.5807,  24.320, 22.5851, 35.3485,   216.7,  -9.000,  0.2180,  -9.000,
104, 3847,   24.0, 22.5793,  24.320, 22.5841, 35.3485,   216.7,  -9.000,  0.2224,  -9.000,
104, 3847,   26.0, 22.5747,  24.322, 22.5799, 35.3486,   216.7,  -9.000,  0.2239,  -9.000,
104, 3847,   28.0, 22.5690,  24.323, 22.5746, 35.3486,   216.8,  -9.000,  0.2288,  -9.000,
104, 3847,   30.0, 22.5660,  24.324, 22.5720, 35.3485,   216.8,  -9.000,  0.2293,  -9.000,
104, 3847,   32.0, 22.5606,  24.326, 22.5671, 35.3484,   216.8,  -9.000,  0.2343,  -9.000,
104, 3847,   34.0, 22.5583,  24.326, 22.5652, 35.3484,   216.8,  -9.000,  0.2391,  -9.000,
104, 3847,   36.0, 22.5571,  24.326, 22.5644, 35.3484,   216.9,  -9.000,  0.2405,  -9.000,
104, 3847,   38.0, 22.5561,  24.327, 22.5637, 35.3484,   216.9,  -9.000,  0.2429,  -9.000,
104, 3847,   40.0, 22.5548,  24.327, 22.5629, 35.3483,   216.9,  -9.000,  0.2478,  -9.000,
104, 3847,   42.0, 22.5540,  24.327, 22.5624, 35.3483,   216.8,  -9.000,  0.2518,  -9.000,
104, 3847,   44.0, 22.5526,  24.328, 22.5614, 35.3483,   216.9,  -9.000,  0.2560,  -9.000,
104, 3847,   46.0, 22.5509,  24.328, 22.5602, 35.3483,   216.9,  -9.000,  0.2597,  -9.000,
104, 3847,   48.0, 22.5483,  24.329, 22.5580, 35.3481,   216.8,  -9.000,  0.2647,  -9.000,
104, 3847,   50.0, 22.5470,  24.329, 22.5571, 35.3480,   216.8,  -9.000,  0.2698,  -9.000,
104, 3847,   52.0, 22.5453,  24.329, 22.5557, 35.3479,   216.9,  -9.000,  0.2708,  -9.000,
104, 3847,   54.0, 22.5438,  24.330, 22.5547, 35.3478,   216.8,  -9.000,  0.2777,  -9.000,
104, 3847,   56.0, 22.5424,  24.330, 22.5536, 35.3480,   216.8,  -9.000,  0.2800,  -9.000,
104, 3847,   58.0, 22.5410,  24.331, 22.5527, 35.3479,   216.8,  -9.000,  0.2819,  -9.000,
104, 3847,   60.0, 22.5399,  24.331, 22.5520, 35.3479,   216.9,  -9.000,  0.2856,  -9.000,
104, 3847,   62.0, 22.5391,  24.331, 22.5516, 35.3479,   216.9,  -9.000,  0.2861,  -9.000,
104, 3847,   64.0, 22.5385,  24.331, 22.5514, 35.3479,   217.0,  -9.000,  0.2892,  -9.000,
104, 3847,   66.0, 22.5378,  24.332, 22.5511, 35.3480,   216.9,  -9.000,  0.2929,  -9.000,
104, 3847,   68.0, 22.5369,  24.332, 22.5506, 35.3480,   216.9,  -9.000,  0.2961,  -9.000,
104, 3847,   70.0, 22.5360,  24.332, 22.5501, 35.3481,   216.9,  -9.000,  0.3005,  -9.000,
104, 3847,   72.0, 22.5355,  24.332, 22.5500, 35.3482,   216.8,  -9.000,  0.3059,  -9.000,
104, 3847,   74.0, 22.5348,  24.333, 22.5497, 35.3482,   216.9,  -9.000,  0.3111,  -9.000,
104, 3847,   76.0, 22.5340,  24.333, 22.5493, 35.3483,   216.8,  -9.000,  0.3163,  -9.000,
104, 3847,   78.0, 22.5331,  24.333, 22.5488, 35.3484,   216.8,  -9.000,  0.3206,  -9.000,
104, 3847,   80.0, 22.5324,  24.334, 22.5485, 35.3484,   216.9,  -9.000,  0.3272,  -9.000,
104, 3847,   82.0, 22.5312,  24.334, 22.5477, 35.3485,   216.9,  -9.000,  0.3347,  -9.000,
104, 3847,   84.0, 22.5302,  24.334, 22.5471, 35.3486,   216.8,  -9.000,  0.3374,  -9.000,
104, 3847,   86.0, 22.5293,  24.335, 22.5466, 35.3487,   216.9,  -9.000,  0.3445,  -9.000,
104, 3847,   88.0, 22.5291,  24.335, 22.5468, 35.3487,   216.9,  -9.000,  0.3500,  -9.000,
104, 3847,   90.0, 22.5281,  24.335, 22.5462, 35.3488,   216.8,  -9.000,  0.3573,  -9.000,
104, 3847,   92.0, 22.5251,  24.336, 22.5437, 35.3489,   216.8,  -9.000,  0.3653,  -9.000,
104, 3847,   94.0, 22.5213,  24.337, 22.5402, 35.3492,   216.8,  -9.000,  0.3732,  -9.000,
104, 3847,   96.0, 22.5183,  24.338, 22.5376, 35.3497,   216.9,  -9.000,  0.3829,  -9.000,
104, 3847,   98.0, 22.5119,  24.341, 22.5317, 35.3506,   216.6,  -9.000,  0.4003,  -9.000,
104, 3847,  100.0, 22.5080,  24.343, 22.5282, 35.3511,   216.6,  -9.000,  0.4243,  -9.000,
104, 3847,  102.0, 22.4978,  24.346, 22.5183, 35.3512,   216.4,  -9.000,  0.4314,  -9.000,
104, 3847,  104.0, 22.4839,  24.350, 22.5048, 35.3514,   216.3,  -9.000,  0.4515,  -9.000,
104, 3847,  106.0, 22.4706,  24.354, 22.4919, 35.3524,   215.9,  -9.000,  0.4748,  -9.000,
104, 3847,  108.0, 22.4546,  24.360, 22.4763, 35.3542,   215.9,  -9.000,  0.4991,  -9.000,
104, 3847,  110.0, 22.4416,  24.366, 22.4637, 35.3564,   215.7,  -9.000,  0.5188,  -9.000,
104, 3847,  112.0, 22.4318,  24.369, 22.4543, 35.3573,   215.6,  -9.000,  0.5292,  -9.000,
104, 3847,  114.0, 22.4154,  24.374, 22.4383, 35.3582,   215.8,  -9.000,  0.5358,  -9.000,
104, 3847,  116.0, 22.3920,  24.381, 22.4152, 35.3587,   215.8,  -9.000,  0.5500,  -9.000,
104, 3847,  118.0, 22.3723,  24.388, 22.3959, 35.3604,   215.2,  -9.000,  0.5745,  -9.000,
104, 3847,  120.0, 22.3468,  24.398, 22.3708, 35.3637,   215.1,  -9.000,  0.6039,  -9.000,
104, 3847,  122.0, 22.3270,  24.406, 22.3514, 35.3666,   215.5,  -9.000,  0.6121,  -9.000,
104, 3847,  124.0, 22.3032,  24.415, 22.3280, 35.3695,   215.9,  -9.000,  0.6165,  -9.000,
104, 3847,  126.0, 22.2715,  24.426, 22.2967, 35.3726,   216.4,  -9.000,  0.6108,  -9.000,
104, 3847,  128.0, 22.2430,  24.436, 22.2686, 35.3757,   216.2,  -9.000,  0.6173,  -9.000,
104, 3847,  130.0, 22.2061,  24.448, 22.2320, 35.3780,   216.3,  -9.000,  0.6215,  -9.000,
104, 3847,  132.0, 22.1700,  24.460, 22.1963, 35.3802,   216.4,  -9.000,  0.6340,  -9.000,
104, 3847,  134.0, 22.1359,  24.473, 22.1626, 35.3834,   215.9,  -9.000,  0.6507,  -9.000,
104, 3847,  136.0, 22.0937,  24.488, 22.1208, 35.3885,   215.8,  -9.000,  0.6547,  -9.000,
104, 3847,  138.0, 22.0600,  24.501, 22.0875, 35.3924,   216.0,  -9.000,  0.6494,  -9.000,
104, 3847,  140.0, 22.0344,  24.510, 22.0622, 35.3954,   216.1,  -9.000,  0.6451,  -9.000,
104, 3847,  142.0, 22.0005,  24.522, 22.0287, 35.3986,   216.6,  -9.000,  0.6358,  -9.000,
104, 3847,  144.0, 21.9592,  24.537, 21.9877, 35.4024,   217.1,  -9.000,  0.6241,  -9.000,
104, 3847,  146.0, 21.9242,  24.548, 21.9531, 35.4049,   217.1,  -9.000,  0.6130,  -9.000,
104, 3847,  148.0, 21.8915,  24.559, 21.9208, 35.4066,   217.0,  -9.000,  0.6051,  -9.000,
104, 3847,  150.0, 21.8540,  24.571, 21.8836, 35.4088,   216.9,  -9.000,  0.6033,  -9.000,
104, 3847,  152.0, 21.8045,  24.588, 21.8344, 35.4129,   216.9,  -9.000,  0.6068,  -9.000,
104, 3847,  154.0, 21.7613,  24.602, 21.7916, 35.4162,   217.3,  -9.000,  0.6075,  -9.000,
104, 3847,  156.0, 21.7072,  24.620, 21.7378, 35.4195,   217.6,  -9.000,  0.5984,  -9.000,
104, 3847,  158.0, 21.6697,  24.633, 21.7007, 35.4234,   217.4,  -9.000,  0.5920,  -9.000,
104, 3847,  160.0, 21.6278,  24.648, 21.6592, 35.4277,   217.5,  -9.000,  0.5877,  -9.000,
104, 3847,  162.0, 21.5839,  24.664, 21.6156, 35.4322,   217.8,  -9.000,  0.5747,  -9.000,
104, 3847,  164.0, 21.5475,  24.676, 21.5796, 35.4351,   218.2,  -9.000,  0.5518,  -9.000,
104, 3847,  166.0, 21.5138,  24.687, 21.5462, 35.4377,   218.4,  -9.000,  0.5269,  -9.000,
104, 3847,  168.0, 21.4817,  24.697, 21.5145, 35.4387,   218.5,  -9.000,  0.5113,  -9.000,
104, 3847,  170.0, 21.4592,  24.704, 21.4923, 35.4400,   218.4,  -9.000,  0.4898,  -9.000,
104, 3847,  172.0, 21.4428,  24.709, 21.4763, 35.4408,   218.5,  -9.000,  0.4708,  -9.000,
104, 3847,  174.0, 21.4026,  24.723, 21.4364, 35.4446,   218.9,  -9.000,  0.4647,  -9.000,
104, 3847,  176.0, 21.3716,  24.733, 21.4059, 35.4466,   218.8,  -9.000,  0.4471,  -9.000,
104, 3847,  178.0, 21.3464,  24.742, 21.3810, 35.4487,   218.5,  -9.000,  0.4290,  -9.000,
104, 3847,  180.0, 21.3316,  24.747, 21.3665, 35.4496,   218.4,  -9.000,  0.4140,  -9.000,
104, 3847,  182.0, 21.3103,  24.753, 21.3456, 35.4499,   218.3,  -9.000,  0.4015,  -9.000,
104, 3847,  184.0, 21.2873,  24.759, 21.3230, 35.4495,   218.3,  -9.000,  0.3865,  -9.000,
104, 3847,  186.0, 21.2719,  24.762, 21.3080, 35.4485,   218.0,  -9.000,  0.3746,  -9.000,
104, 3847,  188.0, 21.2530,  24.766, 21.2894, 35.4467,   217.6,  -9.000,  0.3617,  -9.000,
104, 3847,  190.0, 21.2308,  24.770, 21.2676, 35.4440,   217.4,  -9.000,  0.3518,  -9.000,
104, 3847,  192.0, 21.1987,  24.775, 21.2358, 35.4385,   216.8,  -9.000,  0.3413,  -9.000,
104, 3847,  194.0, 21.1787,  24.779, 21.2162, 35.4373,   216.4,  -9.000,  0.3268,  -9.000,
104, 3847,  196.0, 21.1615,  24.783, 21.1994, 35.4360,   216.0,  -9.000,  0.3198,  -9.000,
104, 3847,  198.0, 21.1379,  24.788, 21.1761, 35.4332,   216.0,  -9.000,  0.3092,  -9.000,
104, 3847,  200.0, 21.1012,  24.794, 21.1397, 35.4286,   216.0,  -9.000,  0.3030,  -9.000,
105, 3873,    2.0, 23.7278,  24.006, 23.7282, 35.3730,   213.6,  -9.000,  0.0939,  -9.000,
105, 3873,    4.0, 23.7288,  24.005, 23.7296, 35.3725,   213.6,  -9.000,  0.0945,  -9.000,
105, 3873,    6.0, 23.7288,  24.006, 23.7301, 35.3732,   213.7,  -9.000,  0.0960,  -9.000,
105, 3873,    8.0, 23.7258,  24.007, 23.7275, 35.3730,   213.8,  -9.000,  0.0939,  -9.000,
105, 3873,   10.0, 23.7171,  24.009, 23.7192, 35.3729,   213.8,  -9.000,  0.0967,  -9.000,
105, 3873,   12.0, 23.7050,  24.012, 23.7075, 35.3725,   213.9,  -9.000,  0.1034,  -9.000,
105, 3873,   14.0, 23.7003,  24.014, 23.7032, 35.3723,   214.0,  -9.000,  0.1032,  -9.000,
105, 3873,   16.0, 23.6892,  24.017, 23.6926, 35.3723,   214.0,  -9.000,  0.1080,  -9.000,
105, 3873,   18.0, 23.6764,  24.021, 23.6802, 35.3724,   214.0,  -9.000,  0.1105,  -9.000,
105, 3873,   20.0, 23.6670,  24.024, 23.6712, 35.3727,   214.0,  -9.000,  0.1131,  -9.000,
105, 3873,   22.0, 23.6588,  24.026, 23.6634, 35.3725,   214.1,  -9.000,  0.1218,  -9.000,
105, 3873,   24.0, 23.6450,  24.030, 23.6500, 35.3733,   214.2,  -9.000,  0.1271,  -9.000,
105, 3873,   26.0, 23.6057,  24.043, 23.6111, 35.3743,   214.7,  -9.000,  0.1250,  -9.000,
105, 3873,   28.0, 23.5732,  24.052, 23.5790, 35.3740,   214.9,  -9.000,  0.1240,  -9.000,
105, 3873,   30.0, 23.5415,  24.061, 23.5478, 35.3732,   215.2,  -9.000,  0.1261,  -9.000,
105, 3873,   32.0, 23.4756,  24.080, 23.4822, 35.3727,   215.5,  -9.000,  0.1297,  -9.000,
105, 3873,   34.0, 23.3798,  24.107, 23.3868, 35.3721,   216.0,  -9.000,  0.1332,  -9.000,
105, 3873,   36.0, 23.2462,  24.146, 23.2536, 35.3723,   217.0,  -9.000,  0.1408,  -9.000,
105, 3873,   38.0, 23.1316,  24.179, 23.1394, 35.3716,   218.0,  -9.000,  0.1452,  -9.000,
105, 3873,   40.0, 23.0605,  24.200, 23.0687, 35.3717,   218.9,  -9.000,  0.1488,  -9.000,
105, 3873,   42.0, 22.9753,  24.226, 22.9839, 35.3740,   219.1,  -9.000,  0.1518,  -9.000,
105, 3873,   44.0, 22.8727,  24.257, 22.8816, 35.3761,   219.4,  -9.000,  0.1592,  -9.000,
105, 3873,   46.0, 22.7874,  24.283, 22.7967, 35.3780,   219.5,  -9.000,  0.1613,  -9.000,
105, 3873,   48.0, 22.7278,  24.302, 22.7375, 35.3803,   219.6,  -9.000,  0.1643,  -9.000,
105, 3873,   50.0, 22.6780,  24.318, 22.6881, 35.3828,   219.8,  -9.000,  0.1695,  -9.000,
105, 3873,   52.0, 22.6202,  24.335, 22.6307, 35.3840,   220.0,  -9.000,  0.1742,  -9.000,
105, 3873,   54.0, 22.5681,  24.352, 22.5790, 35.3855,   220.1,  -9.000,  0.1798,  -9.000,
105, 3873,   56.0, 22.5183,  24.367, 22.5296, 35.3879,   220.2,  -9.000,  0.1877,  -9.000,
105, 3873,   58.0, 22.4747,  24.383, 22.4864, 35.3923,   220.3,  -9.000,  0.1938,  -9.000,
105, 3873,   60.0, 22.4285,  24.399, 22.4406, 35.3958,   220.4,  -9.000,  0.2025,  -9.000,
105, 3873,   62.0, 22.3799,  24.415, 22.3924, 35.3980,   220.4,  -9.000,  0.2112,  -9.000,
105, 3873,   64.0, 22.3315,  24.430, 22.3443, 35.4003,   220.3,  -9.000,  0.2225,  -9.000,
105, 3873,   66.0, 22.2662,  24.449, 22.2794, 35.4006,   220.3,  -9.000,  0.2362,  -9.000,
105, 3873,   68.0, 22.2212,  24.462, 22.2347, 35.4014,   219.9,  -9.000,  0.2437,  -9.000,
105, 3873,   70.0, 22.1752,  24.477, 22.1892, 35.4041,   219.9,  -9.000,  0.2598,  -9.000,
105, 3873,   72.0, 22.1277,  24.493, 22.1420, 35.4079,   219.9,  -9.000,  0.2735,  -9.000,
105, 3873,   74.0, 22.0809,  24.508, 22.0956, 35.4096,   219.6,  -9.000,  0.2822,  -9.000,
105, 3873,   76.0, 22.0210,  24.526, 22.0361, 35.4114,   219.4,  -9.000,  0.2827,  -9.000,
105, 3873,   78.0, 21.9313,  24.547, 21.9467, 35.4057,   219.1,  -9.000,  0.2943,  -9.000,
105, 3873,   80.0, 21.8582,  24.562, 21.8739, 35.3993,   218.7,  -9.000,  0.3096,  -9.000,
105, 3873,   82.0, 21.7875,  24.577, 21.8036, 35.3930,   218.5,  -9.000,  0.3614,  -9.000,
105, 3873,   84.0, 21.6970,  24.596, 21.7135, 35.3848,   218.3,  -9.000,  0.4003,  -9.000,
105, 3873,   86.0, 21.6407,  24.612, 21.6576, 35.3850,   218.3,  -9.000,  0.4509,  -9.000,
105, 3873,   88.0, 21.5727,  24.628, 21.5899, 35.3810,   218.3,  -9.000,  0.4893,  -9.000,
105, 3873,   90.0, 21.5025,  24.644, 21.5201, 35.3761,   218.5,  -9.000,  0.5223,  -9.000,
105, 3873,   92.0, 21.4417,  24.655, 21.4596, 35.3694,   218.3,  -9.000,  0.5947,  -9.000,
105, 3873,   94.0, 21.3868,  24.666, 21.4051, 35.3633,   217.9,  -9.000,  0.6601,  -9.000,
105, 3873,   96.0, 21.3304,  24.678, 21.3490, 35.3587,   217.3,  -9.000,  0.7042,  -9.000,
105, 3873,   98.0, 21.2891,  24.691, 21.3081, 35.3604,   216.7,  -9.000,  0.7271,  -9.000,
105, 3873,  100.0, 21.2278,  24.706, 21.2471, 35.3580,   216.0,  -9.000,  0.7446,  -9.000,
105, 3873,  102.0, 21.1807,  24.716, 21.2004, 35.3553,   215.0,  -9.000,  0.7464,  -9.000,
105, 3873,  104.0, 21.1208,  24.728, 21.1408, 35.3489,   214.6,  -9.000,  0.7759,  -9.000,
105, 3873,  106.0, 21.0573,  24.744, 21.0776, 35.3471,   214.0,  -9.000,  0.8479,  -9.000,
105, 3873,  108.0, 21.0018,  24.758, 21.0225, 35.3458,   213.9,  -9.000,  0.8961,  -9.000,
105, 3873,  110.0, 20.9522,  24.771, 20.9732, 35.3445,   213.9,  -9.000,  0.8953,  -9.000,
105, 3873,  112.0, 20.9012,  24.781, 20.9225, 35.3402,   213.3,  -9.000,  0.9002,  -9.000,
105, 3873,  114.0, 20.8436,  24.792, 20.8653, 35.3333,   212.7,  -9.000,  0.9222,  -9.000,
105, 3873,  116.0, 20.7702,  24.803, 20.7923, 35.3225,   212.2,  -9.000,  0.9438,  -9.000,
105, 3873,  118.0, 20.7096,  24.813, 20.7320, 35.3134,   211.0,  -9.000,  0.9539,  -9.000,
105, 3873,  120.0, 20.6368,  24.825, 20.6595, 35.3038,   210.6,  -9.000,  0.9427,  -9.000,
105, 3873,  122.0, 20.5351,  24.841, 20.5581, 35.2894,   210.8,  -9.000,  0.9280,  -9.000,
105, 3873,  124.0, 20.4324,  24.857, 20.4557, 35.2736,   210.1,  -9.000,  0.8886,  -9.000,
105, 3873,  126.0, 20.3322,  24.871, 20.3558, 35.2569,   209.0,  -9.000,  0.8587,  -9.000,
105, 3873,  128.0, 20.2300,  24.884, 20.2539, 35.2392,   208.5,  -9.000,  0.8097,  -9.000,
105, 3873,  130.0, 20.1311,  24.897, 20.1553, 35.2213,   207.2,  -9.000,  0.7705,  -9.000,
105, 3873,  132.0, 20.0290,  24.911, 20.0534, 35.2042,   205.9,  -9.000,  0.7361,  -9.000,
105, 3873,  134.0, 19.8936,  24.931, 19.9184, 35.1838,   203.9,  -9.000,  0.7014,  -9.000,
105, 3873,  136.0, 19.7512,  24.951, 19.7762, 35.1603,   202.0,  -9.000,  0.6644,  -9.000,
105, 3873,  138.0, 19.6130,  24.969, 19.6381, 35.1372,   201.3,  -9.000,  0.6210,  -9.000,
105, 3873,  140.0, 19.4824,  24.987, 19.5078, 35.1159,   200.0,  -9.000,  0.5878,  -9.000,
105, 3873,  142.0, 19.3691,  25.002, 19.3948, 35.0979,   199.3,  -9.000,  0.5583,  -9.000,
105, 3873,  144.0, 19.2666,  25.016, 19.2925, 35.0816,   199.6,  -9.000,  0.5215,  -9.000,
105, 3873,  146.0, 19.1698,  25.030, 19.1960, 35.0667,   199.7,  -9.000,  0.5128,  -9.000,
105, 3873,  148.0, 19.0805,  25.043, 19.1070, 35.0542,   198.9,  -9.000,  0.4845,  -9.000,
105, 3873,  150.0, 18.9720,  25.059, 18.9987, 35.0387,   198.7,  -9.000,  0.4558,  -9.000,
105, 3873,  152.0, 18.8305,  25.077, 18.8574, 35.0148,   198.5,  -9.000,  0.4289,  -9.000,
105, 3873,  154.0, 18.6858,  25.096, 18.7130, 34.9922,   198.0,  -9.000,  0.4042,  -9.000,
105, 3873,  156.0, 18.5963,  25.108, 18.6237, 34.9783,   197.0,  -9.000,  0.3766,  -9.000,
